datetime,Thermocouple_1_Temperature_F,Thermocouple_2_Temperature_F,Thermocouple_3_Temperature_F,Thermocouple_4_Temperature_F,Accelerometer_1_Crest_Factor_g_g,Accelerometer_1_Derived_Peak_g,Accelerometer_1_Peak-Peak_g,Accelerometer_1_RMS_g,Accelerometer_1_True_Peak_g,Accelerometer_1_High_Frequency_g_rms,Accelerometer_2_Crest_Factor_g_g,Accelerometer_2_Derived_Peak_g,Accelerometer_2_Peak-Peak_g,Accelerometer_2_RMS_g,Accelerometer_2_True_Peak_g,Accelerometer_2_High_Frequency_g_rms,Accelerometer_3_Crest_Factor_g_g,Accelerometer_3_Derived_Peak_g,Accelerometer_3_Peak-Peak_g,Accelerometer_3_RMS_g,Accelerometer_3_True_Peak_g,Accelerometer_3_High_Frequency_g_rms,Accelerometer_4_Crest_Factor_g_g,Accelerometer_4_Derived_Peak_g,Accelerometer_4_Peak-Peak_g,Accelerometer_4_RMS_g,Accelerometer_4_True_Peak_g,Accelerometer_4_High_Frequency_g_rms,Tachometer_Speed_RPM,Tachometer_Gap_volt,status,voltage
2025-08-01 13:28:09,75.63120870811184,69.25998476728284,70.29959054984062,70.41871550198184,1.646408673452834,0.2560647462711727,0.5686187744140625,0.1810651185111589,0.2981071815765374,0.00810286858456,1.810276290656162,0.22677121433012,0.5356597900390625,0.1603514634307358,0.2902804524206797,0.0038294075203854,4.065794984905038,0.0076091556397203,0.0408935546875,0.0053804855519501,0.0218759511734729,0.0019443641000104,4.865987210410768,0.0099920908698831,0.0592803955078125,0.0070654752123265,0.0343805120186553,0.002330431483588,947.9947576448368,,baseline,50.0
2025-08-01 13:29:08,75.74989845896786,69.31674124256442,70.28966715520798,70.40413428652283,1.6706139803899411,0.2559774152415073,0.5693817138671875,0.1810033661478745,0.3023867539842785,0.0080439709489588,1.8041933976144415,0.226532564664218,0.53131103515625,0.1601827126336486,0.2890005925456003,0.0038386095387445,3.850552352157024,0.0073288027078229,0.0384521484375,0.0051822460926799,0.0199545098816252,0.0018995801633713,4.214287419474858,0.009988255068151,0.055389404296875,0.0070627628909105,0.029764512797898,0.0022970576512502,947.8178489471294,,baseline,50.0
2025-08-01 13:30:08,75.9236584180891,69.30840635873338,70.25707825328163,70.42611736953705,1.6326870633252344,0.256027774055448,0.5645751953125,0.1810389752067045,0.2955799927776443,0.0082001040332934,1.793091689601923,0.2265351592360054,0.5319976806640625,0.1601845472729537,0.2872255805177797,0.0037465048157872,3.879154070574437,0.0075484058635917,0.04058837890625,0.005337528973294,0.0207050972435626,0.0019296234863713,4.75595796276815,0.009859936723133,0.0577545166015625,0.0069720281189976,0.0331586726491902,0.0022659858751833,947.8178489471294,,baseline,50.0
2025-08-01 13:31:09,76.00969489129486,69.25389308468291,70.2470304710069,70.39876778047291,1.660886485002842,0.2560895507506956,0.56793212890625,0.1810826579268333,0.3007577392190703,0.0081228311919707,1.797911351228648,0.2266592244012936,0.53619384765625,0.160272274592638,0.2881553417773388,0.0037782379388759,4.029838020785973,0.0071697656369162,0.0399017333984375,0.0050697899013817,0.020430432101985,0.001909441867874,5.449817039061959,0.0094946789721185,0.0592803955078125,0.0067137518863743,0.0365887194263971,0.0022444395290594,947.6410062642344,,baseline,50.0
2025-08-01 13:32:08,76.12414041923704,69.23386293741427,70.24789240178046,70.3909782688163,1.629713823842655,0.2561481229545431,0.564422607421875,0.1811240747293629,0.2951804084171529,0.0081480250119154,1.82115841778552,0.2267120752415686,0.5336761474609375,0.1603096457801879,0.2919492608648042,0.0037622066573579,3.904400258250444,0.0074399956233252,0.038909912109375,0.0052608713572515,0.0205405474858751,0.0018934203866288,4.794332191406745,0.0096879421871995,0.054931640625,0.006850409616312,0.0328431393478069,0.0022756119049945,947.699946042795,,baseline,50.0
2025-08-01 13:33:09,76.33796850593865,69.28454708613688,70.23875358222568,70.39581544605278,1.6404394815392558,0.256035718660256,0.5651092529296875,0.181044592890638,0.2969926980970039,0.0080904596244241,1.7977375300682694,0.2268221000804645,0.5377197265625,0.1603874450898702,0.2883345293898235,0.0038841613173744,3.836514754730345,0.0071503902006006,0.0376129150390625,0.0050560893989745,0.0193977615804016,0.0019384147839248,5.540350682718096,0.0093934237793571,0.05950927734375,0.0066421536529423,0.0367998605257978,0.0022815052423977,948.4078015381564,,baseline,50.0
2025-08-01 13:34:09,76.37606773378009,69.34497074457562,70.25484723744283,70.36865085004703,1.650060331319031,0.2560636589989571,0.5669403076171875,0.1810643496936023,0.2987671008454903,0.00804902822321,1.7968556654022276,0.2266974540694194,0.53314208984375,0.1602993070502124,0.2880347180332254,0.0038283511051206,4.519736148316061,0.0071436191431525,0.0408935546875,0.0050513015383372,0.0228305501588672,0.0019324940006374,4.373648520771947,0.0093140328837885,0.05218505859375,0.0065860158123213,0.0288049183153399,0.0022631818342735,948.525879746197,,baseline,50.0
2025-08-01 13:35:08,76.44436392463274,69.30084172217514,70.15796221370752,70.31569590124492,1.6556962339439476,0.256135228702295,0.573577880859375,0.18111495711616,0.2998713524081456,0.0080295555217122,1.7956736485032962,0.2266351006683899,0.534820556640625,0.1602552165375143,0.2877660693716041,0.003842458522436,4.129299588561042,0.0074520941952487,0.04119873046875,0.0052694263395012,0.0217590400156554,0.001982481391622,4.828950490953119,0.0095898974015043,0.057373046875,0.0067810814834869,0.0327455067588774,0.002325802086991,947.8768111762276,,baseline,50.0
2025-08-01 13:36:09,76.57943445990588,69.32458199222086,70.11405380996825,70.29042573391675,1.6500619534234329,0.2559475618435705,0.56854248046875,0.1809822566077519,0.2986319358731681,0.008019537540722,1.7890901402032056,0.2265434419115864,0.5340576171875,0.1601904040090234,0.2865950723677119,0.0039086370582993,4.24774380191545,0.0076568828443713,0.0411224365234375,0.0054142337820059,0.0229982779896368,0.0019238986138938,4.312734166334722,0.0101609631494055,0.054779052734375,0.0071848859463312,0.030986503101961,0.002339712442738,948.4078013129672,,baseline,50.0
2025-08-01 13:37:08,76.73029717264762,69.3513785861876,70.17313800584427,70.29559806488805,1.6533870624207836,0.2562164209939294,0.5677032470703125,0.1811723687361547,0.299548050536486,0.0080217695190299,1.79580238067053,0.2265964833461895,0.5352783203125,0.1602279099671152,0.2877376621688088,0.0039856841592298,3.975738348498712,0.0074206337611421,0.041351318359375,0.0052471804532054,0.0208614165493017,0.0020180296869734,4.900278043392454,0.0103690763350965,0.0628662109375,0.0073320441911876,0.0359290551632602,0.0023821055379923,948.2307382118504,,baseline,50.0
2025-08-01 13:38:09,,,70.15039622283464,70.3646988573903,1.6442133944870794,0.2560810098183122,0.5672454833984375,0.1810766185756274,0.2977286016904745,0.0081034356765442,1.7882452303796426,0.2263985864869521,0.5310821533203125,0.1600879757559729,0.2862765590867505,0.003798337134902,4.08375579603942,0.0071454876124634,0.0397491455078125,0.0050526227456573,0.0206336774227788,0.0019577612122514,4.641253963378951,0.0095543398032119,0.0539398193359375,0.0067559384646117,0.0313560261752234,0.0022935023487673,948.3487732326028,,baseline,50.0
2025-08-01 13:39:09,76.79796611053592,69.4653827374112,70.22209991983262,70.38315605498653,1.6267657329472438,0.2561296123674058,0.5632781982421875,0.1811109857676744,0.2946251455071487,0.0081279005246223,1.806824485015139,0.2265059324891574,0.5341339111328125,0.1601638808420655,0.2893880215204911,0.003868196304176,3.83880129150304,0.0073839286788246,0.0395965576171875,0.0052212260405947,0.0200432492678644,0.0019742127137111,4.391820348558144,0.0098280989295774,0.0562286376953125,0.0069495153992764,0.0305210231431605,0.002366565688039,948.053741887087,,baseline,50.0
2025-08-01 13:40:08,77.03485444489553,69.43772017211829,70.22844496849866,70.38550763691185,1.651118550100794,0.2561788821101297,0.565338134765625,0.1811458247368618,0.2990932314963399,0.0081080901154469,1.778825100067915,0.2265178873812486,0.5319976806640625,0.1601723342273315,0.2849185684600445,0.0038931380316345,4.277180013605551,0.0075155458455462,0.04180908203125,0.0053142934317041,0.0227301896525202,0.0019463895274099,4.723661101199796,0.0100741631057634,0.0579833984375,0.0071235090468646,0.0336490425887193,0.002322507064938,948.1717319441744,,baseline,50.0
2025-08-01 13:41:08,77.0776041298086,69.44819959133301,70.18254142151515,70.36556235631357,1.646476454807058,0.256144588984903,0.563812255859375,0.1811215758354659,0.2982124100706457,0.0081626855846422,1.783950129108031,0.2265167359076472,0.532379150390625,0.1601715200125396,0.2857380038057997,0.0038204152041306,4.378192632920065,0.0072453620236214,0.04119873046875,0.0051232446190542,0.0224305518477904,0.0019260499682826,4.191280925975543,0.0094512899543384,0.0514984130859375,0.0066830712176729,0.0280106289215689,0.0023209634635828,948.4668367419592,,baseline,50.0
2025-08-01 13:42:08,77.3014441879541,69.50903385208593,70.22715412563053,70.43213190964636,1.6545637079075926,0.256182391332148,0.5664825439453125,0.1811483061315477,0.2997214130741932,0.0079915241298516,1.7993289311006455,0.2265826335798384,0.5318450927734375,0.1602181167034104,0.2882850926709061,0.0039478131127173,4.049149178707804,0.0077897410946897,0.0415802001953125,0.0055081787517426,0.0223034374687945,0.0019253465187364,4.217553628296106,0.010177389500743,0.05767822265625,0.0071965011307521,0.0303516294550408,0.00230355969456,948.5258801966874,,baseline,50.0
2025-08-01 13:43:09,77.26338250245774,69.48362651043458,70.19699809436113,70.37469374213833,1.6485257578064725,0.2561961100661088,0.5680084228515625,0.1811580067413606,0.2986436403460116,0.0081167870148177,1.776647991467371,0.2264739830839429,0.5309295654296875,0.1601412892009834,0.2845146998099226,0.0038963013041077,3.461508744687866,0.0072794107820258,0.0353240966796875,0.0051473207270129,0.0178174957082683,0.0019401713356178,5.098407907849782,0.0094692970567953,0.05889892578125,0.0066958041619298,0.0341379408885965,0.0024078043089995,948.880292686312,,baseline,50.0
2025-08-01 13:44:08,77.39475720184433,69.46274524122956,70.18321791818387,70.3715627858636,1.6451541030487509,0.2561344272820251,0.5696868896484375,0.1811143904264525,0.2979610825312518,0.0080411742384254,1.804382083729844,0.2265444368660427,0.53924560546875,0.1601911075480665,0.2890459644325717,0.0039388105605074,3.812318379051812,0.0080553454950922,0.0384521484375,0.0056959894243802,0.0217149251694496,0.001997488194939,4.021426705376177,0.0103462493797994,0.0560760498046875,0.0073159030963032,0.0294203680854182,0.0023180074979839,948.525879746197,,baseline,50.0
2025-08-01 13:45:09,77.65663478250579,69.4926780754412,70.17707224855738,70.37007618930676,1.6403361260480311,0.2562192420165003,0.565185546875,0.1811743635003445,0.297186853563373,0.0080340438605278,1.7862298815958233,0.2264907612304802,0.529632568359375,0.1601531531421757,0.2860703477743463,0.0038720571047085,3.912421452362476,0.0076152619218434,0.0391387939453125,0.0053848033454472,0.0210676201254809,0.0019291600216002,4.961444927620147,0.0098871679252091,0.0595855712890625,0.0069912834866455,0.034686867992372,0.0023509310218674,948.4668371923937,,baseline,50.0
2025-08-01 13:46:09,77.60581018475835,69.44335372621015,70.16696796555101,70.34932481132597,1.642031772558419,0.2561855004902828,0.5655670166015625,0.1811505046383486,0.2974548842311596,0.0081129861318049,1.786396373124272,0.2265433157776586,0.533447265625,0.1601903148188678,0.2861633974020608,0.0039534412559532,4.101762241362152,0.007428730736406,0.0397491455078125,0.0052529058793216,0.0215461709932306,0.001960675127668,4.648680717630174,0.0096856464838112,0.0543212890625,0.0068487863088785,0.0318378208532533,0.0023557499897124,948.5258801966874,,baseline,50.0
2025-08-01 13:47:08,77.77510768162705,69.44009189842004,70.14285525154341,70.3139005174182,1.649078077165396,0.2562353032867889,0.564422607421875,0.18118572053348,0.2987893996271781,0.0080252040767827,1.796294779992706,0.2265462805586388,0.529937744140625,0.1601924112356036,0.2877527920969597,0.0039883056783433,4.577900307970106,0.0072460144352344,0.0411224365234375,0.0051237059437299,0.0234558150177494,0.0019361761360429,4.214434769022029,0.0097990404162113,0.055084228515625,0.006928967927424,0.0292016833467745,0.002287455819858,948.5258801966874,,baseline,50.0
2025-08-01 13:48:09,77.84033803487867,69.49876570994486,70.17746070929667,70.34184796158459,1.6349838681656643,0.2563516228007699,0.5641937255859375,0.1812679708506004,0.2963702081558555,0.0081714142689252,1.794644447060216,0.2265872934336392,0.5316162109375,0.1602214117176323,0.2875404668391975,0.0038701974449165,3.640794298877344,0.0081003599210088,0.040130615234375,0.005727819430197,0.0208538123264604,0.0019748699418941,4.381935695174431,0.0107481402391223,0.05889892578125,0.0076000828482274,0.0333030743189307,0.0023072298357262,948.643987810333,,baseline,50.0
2025-08-01 13:49:08,77.82876756924924,69.46325024723626,70.12741587838718,70.3124383830231,1.6623108517586924,0.2563246185425042,0.5684661865234375,0.1812488759564597,0.3012919733714882,0.0080512760835184,1.7969907584585112,0.2265362126158369,0.5316925048828125,0.1601852921249758,0.2878514895895585,0.0038882023327216,3.6655539625450144,0.0078319304389364,0.03997802734375,0.0055380111231532,0.0202998786170928,0.0019812098595791,4.521188068845602,0.0102993402116438,0.0614166259765625,0.0072827333054006,0.0329266069289619,0.0022712699357725,948.8212055170604,,baseline,50.0
2025-08-01 13:50:08,77.99061914274426,69.52592733747043,70.09656538377492,70.29090809899171,1.6389867981259594,0.2562334941094171,0.564422607421875,0.1811844412518921,0.2969589072376797,0.008089954530584,1.7872472369430763,0.2264937452022061,0.53253173828125,0.160155263128818,0.2862370515088713,0.0039115158341452,3.8751030072036703,0.0074817501493814,0.0392913818359375,0.0052903962657711,0.0205008304787887,0.0019562685044473,4.422447564352116,0.0099530058166702,0.057220458984375,0.0070378379061567,0.0311244691063877,0.0023293259038818,948.2897522743616,,baseline,50.0
2025-08-01 13:51:08,78.07039552386433,69.53093972553219,70.09259479222047,70.25233022021173,1.6407522039587017,0.2562504077905698,0.5681610107421875,0.18119640103053,0.2972983943402269,0.0080442365107851,1.791344998138822,0.2265206651802372,0.5304718017578125,0.1601742984278332,0.2869274283190939,0.0039467013872903,3.785772188135116,0.0074581257921553,0.0395965576171875,0.0052736913225753,0.0199649939378153,0.0019154437460894,4.395635177926409,0.0099807988076837,0.0547027587890625,0.0070574905185718,0.0310221535913163,0.0022479485517738,948.7030528729778,,baseline,50.0
2025-08-01 13:52:08,78.13215830081558,69.58613857216876,70.09404091236647,70.26242819281319,1.6502645210907,0.2562398376122017,0.5672454833984375,0.1811889267857276,0.2990096574889867,0.0079848440640354,1.795005164065434,0.2265431397702121,0.5300140380859375,0.1601901903628088,0.2875422189338668,0.0040634373379078,3.966930821196309,0.0074803334810112,0.0392913818359375,0.0052893945299598,0.0209826621863648,0.0019810856116865,5.010449908252638,0.0097601955153698,0.0592041015625,0.0069015004346245,0.0345796222194701,0.0023182923898917,948.6439882609355,,baseline,50.0
2025-08-01 13:53:09,78.12939428742034,69.63712725656754,70.09188784456748,70.29621388658703,1.645511462627667,0.2562537011923448,0.563812255859375,0.1811987298172582,0.2981645869278721,0.0079535775864428,1.7962534404463613,0.2265783421400313,0.5303955078125,0.1602150821972218,0.2877868926081562,0.0039820063670264,4.096216400130979,0.0074924440863657,0.041351318359375,0.0052979580211302,0.0217015825333592,0.0019872957073625,4.78090503088501,0.0099330608451884,0.0606536865234375,0.0070237346815713,0.0335798084747257,0.0022799714332799,948.2307386620604,,baseline,50.0
2025-08-01 13:54:08,78.37014239390226,69.70481839309846,70.18071525427459,70.39434916882786,1.6474622019495646,0.2562347447722414,0.56915283203125,0.1811853256040561,0.2984959754806071,0.008061251818237,1.7759526557061265,0.2265626133089628,0.532379150390625,0.1602039602341131,0.2845146486324119,0.0039452326704415,3.925508064839832,0.0081620614420599,0.0428009033203125,0.0057714489941418,0.0226558695723155,0.0019793200380347,4.741476620247164,0.0104485913098058,0.060577392578125,0.0073882697690105,0.0350313083738425,0.002336203969731,948.4668367419592,,baseline,50.0
2025-08-01 13:55:08,78.34089456759808,69.69251128666303,70.16619537263463,70.3824928098139,1.6420858197378914,0.2563327322480929,0.5666351318359375,0.1812546132127021,0.2976356301186544,0.0080696451295567,1.7905827342127831,0.2265386769142215,0.530242919921875,0.1601870346470744,0.2868281384837964,0.0038594018768129,3.7855089834884295,0.0071323740760062,0.0371551513671875,0.0050433500751031,0.0190916470161801,0.0019311792908593,5.046885855965587,0.0094607072029502,0.056304931640625,0.0066897302180265,0.0337623048175838,0.0023728975599456,948.3487730074418,,baseline,50.0
2025-08-01 13:56:09,78.55397241475417,69.74950154115379,70.23283065373874,70.42250184141932,1.6525697195273394,0.2563844338936374,0.5655670166015625,0.1812911717968651,0.2995963009291281,0.0080935629965991,1.7879818684505195,0.2265461361966668,0.5316925048828125,0.1601923091562743,0.2864209442366386,0.0037956513016141,4.240402663635371,0.0077303979366327,0.0411224365234375,0.0054662168022634,0.0231789602883265,0.0019500890399142,4.487164282135862,0.0101536140425639,0.058441162109375,0.0071796893430479,0.0322164455769562,0.0023134876216039,948.357205433555,,baseline,50.0
2025-08-01 13:57:09,78.53957133348284,69.75381067245411,70.2387179791098,70.44835290198027,1.6450439824600562,0.2563828750504445,0.5672454833984375,0.1812900695282726,0.29823013795725,0.0080412152521874,1.7944533994749547,0.2266397313314234,0.5309295654296875,0.1602584909107467,0.2875763938095156,0.0039055678394064,4.746103688672045,0.0072809403421197,0.044403076171875,0.0051484022893275,0.0244348510961452,0.0019932290953413,4.413307374779211,0.0096678644360806,0.0600433349609375,0.0068362125023449,0.0301703070521566,0.0023309185618586,948.4078015381564,,baseline,50.0
2025-08-01 13:58:08,78.5055837613058,69.75807445330005,70.26977810476012,70.48606440928657,1.6408817111657612,0.2562409116314412,0.570068359375,0.1811896862320149,0.297310842389976,0.0080108264436697,1.8099743037601632,0.2267534832104166,0.5352783203125,0.1603389256357555,0.2902093352932292,0.0039376046370898,4.140160569534636,0.0077815313353686,0.0390625,0.0055023735752547,0.0227807101151191,0.0019553122139271,4.671401667362882,0.0099280267071961,0.058746337890625,0.0070201750084595,0.0327940572396971,0.0023734153190945,948.3487732326028,,baseline,50.0
2025-08-01 13:59:08,78.59089944106378,69.68077545076575,70.2712870540793,70.45762727051174,1.6423210731583784,0.2564397942648044,0.565185546875,0.1813303174907263,0.2978026016175191,0.0080967840283317,1.7943147709780465,0.2266354466569697,0.5339813232421875,0.1602554611883853,0.2875487411402189,0.0038291654136593,3.740359619693384,0.0074517399547466,0.0377655029296875,0.00526917585364,0.0197086125920188,0.001966266905588,4.482309037587181,0.0100104761477865,0.0536346435546875,0.007078475567006,0.0317279150063314,0.0023216257224353,948.9984889978688,,baseline,50.0
2025-08-01 14:00:09,78.67889755809094,69.67102987181417,70.24113967816822,70.47672759868615,1.631416661597619,0.2564328032814746,0.563812255859375,0.1813253741190066,0.2958172365081691,0.0081702178102582,1.784759611034424,0.2266105200474887,0.5303955078125,0.1602378354137893,0.2859860168061127,0.0038169676850299,3.5289411315768158,0.0075084556886068,0.0373077392578125,0.0053092799336526,0.0187361363369221,0.0020017260919538,4.749888699687397,0.0102036307525568,0.057830810546875,0.0072150564978565,0.0342707153267748,0.0023410438169785,948.7141707038984,,baseline,50.0
2025-08-01 14:01:08,78.79546339481693,69.63792996375847,70.18682538829546,70.44371496581465,1.6370318389573089,0.2564205605665105,0.5658721923828125,0.1813167172122354,0.2968212390116481,0.0080992522086008,1.7938473131784418,0.2268334182520487,0.5327606201171875,0.160395448245748,0.2877249438816869,0.0039124774058089,3.896596645951607,0.0076669924655479,0.039520263671875,0.005421382363695,0.0211249403347954,0.0019575598265746,4.794453179365686,0.0101616278866404,0.0605010986328125,0.0071853559865377,0.0344498528545302,0.0022534240083828,948.9384490864104,,baseline,50.0
2025-08-01 14:02:09,78.87169161113519,69.65050485319614,70.1752460550573,70.44345021168854,1.6602236396028134,0.2564063061137944,0.5672454833984375,0.1813066377920577,0.3010095660792791,0.0079825220419547,1.79928691975999,0.2267409925077303,0.5321502685546875,0.1603300933751842,0.2884798398538669,0.0040380118804039,3.839454341073553,0.0083881320399114,0.0435638427734375,0.0059313050469095,0.0227729749105882,0.0019530299154316,5.415886202232464,0.0108701010206268,0.0670623779296875,0.007686322143868,0.0416282460448887,0.0023934355058201,948.5258801966874,,baseline,50.0
2025-08-01 14:03:08,78.90477348492924,69.64704418988339,70.13011780639673,70.38768011688553,1.6494925759174563,0.2564608513852931,0.5725860595703125,0.1813452071234161,0.2991275728282883,0.0080009860962442,1.8048508777399936,0.2266670845508889,0.5335235595703125,0.1602778325577181,0.2892775867740612,0.0040557399205533,3.552922214041084,0.007941282959691,0.0376129150390625,0.0056153350321187,0.0199508485748977,0.0019542738059666,5.030501969707963,0.0106965346481728,0.0643157958984375,0.0075635921849198,0.0380486653843071,0.0023135762974127,948.9393866927932,,baseline,50.0
2025-08-01 14:04:08,78.91666688225035,69.61461629387493,70.14090599427581,70.38449159517928,1.6485599298616906,0.2565354539757122,0.5673980712890625,0.1813979591209956,0.2990454067655623,0.0079436379172291,1.802944798919982,0.2267381397537328,0.5313873291015625,0.1603280761734876,0.2890626710578362,0.0040552803833442,3.784427273962296,0.0079240088093713,0.0396728515625,0.0056031203632884,0.0212046015221222,0.0019879539552333,4.14538725963423,0.0102493543865558,0.05523681640625,0.0072473879895176,0.0300432298373727,0.0023768378171642,948.9984885469293,,baseline,50.0
